,site,plot,tag,species,dbh,high.rep,molecular,longitude,latitude,time.point,days_elapsed,years_elapsed,litterMass,dowelMass,mass.loss.litter,percent.loss.litter,mass.loss.dowel,percent.loss.dowel,k_litter,VWC,pH,WHC,SIR,soil.N,soil.C,soil.CN,litter.d15N,litter.d13C,litter.N,litter.C,litter.CN,lignin.N
704,SCBI,30,1073,QURU,60.5,FALSE,FALSE,-78.135475,38.893589,1,286,0.783561644,3.531141843,2.258612544,1.094590641,23.66307703,0.072387456,3.105424982,0.34459758,20.28888889,6.35,0.649521513,16.53193432,0.963676313,13.65554013,14.17025608,-0.9,-29.1,0.8,47.7,59.625,31.125
705,SCBI,31,1075,LITU,92.5,FALSE,FALSE,-78.135841,38.893951,2,622,1.704109589,0.1388,0.9009,4.291788235,96.86723314,1.5291,62.92592593,2.032295113,25.76666667,6.53,0.449725517,7.414891269,0.535653449,7.000726715,13.0695074,-3,-30.2,0.7,44.3,63.28571429,16.85714286
706,SCBI,31,1076,LITU,92.5,FALSE,FALSE,-78.135841,38.893951,1,286,0.783561644,2.731528618,1.576969167,1.717589029,38.60516096,0.538030833,25.43881006,0.622598634,25.76666667,6.53,0.449725517,7.414891269,0.535653449,7.000726715,13.0695074,-3,-30.2,0.7,44.3,63.28571429,16.85714286
707,SCBI,32,1078,CARYA,77,FALSE,FALSE,-78.139809,38.896564,1,286,0.783561644,3.368123766,2.119701472,1.421931483,29.68507479,0.022298528,1.041014386,0.449468277,7,5.95,0.76229323,32.83163397,NA,NA,NA,-1.2,-27.6,0.7,41.6,59.42857143,14.14285714
708,SCBI,32,1080,CARYA,77,FALSE,FALSE,-78.139809,38.896564,2,622,1.704109589,1.9553,1.4431,2.778401657,58.69405929,0.4919,25.42118863,0.518842133,7,5.95,0.76229323,32.83163397,NA,NA,NA,-1.2,-27.6,0.7,41.6,59.42857143,14.14285714
709,SCBI,35,1081,QURU,118.2,FALSE,FALSE,-78.140694,38.896008,1,286,0.783561644,3.133464943,2.138305145,1.647785057,34.46347832,0.057694855,2.627270266,0.539284457,13.72777778,6.54,0.598850195,13.53911361,NA,NA,NA,-2.2,-30.4,0.7,47.2,67.42857143,35.57142857
710,SCBI,35,1082,QURU,118.2,FALSE,FALSE,-78.140694,38.896008,2,622,1.704109589,1.4233,1.0638,3.3892,70.42493506,1.1592,52.14574899,0.714882768,13.72777778,6.54,0.598850195,13.53911361,NA,NA,NA,-2.2,-30.4,0.7,47.2,67.42857143,35.57142857
711,SCBI,37,1084,CARYA,86,FALSE,FALSE,-78.141159,38.896481,2,622,1.704109589,0.613,0.6007,4.288953125,87.49478046,1.7663,74.62188424,1.220006084,17.7,6.09,0.486638987,9.36526542,0.393326129,5.848239298,14.86867732,-0.8,-27.8,0.7,43,61.42857143,14.14285714
712,SCBI,37,1086,CARYA,86,FALSE,FALSE,-78.141159,38.896481,1,286,0.783561644,1.884866744,1.267483755,3.017086381,61.54865834,0.955516245,42.98318691,1.219784818,17.7,6.09,0.486638987,9.36526542,0.393326129,5.848239298,14.86867732,-0.8,-27.8,0.7,43,61.42857143,14.14285714
713,SCBI,39,1087,QURU,58.2,FALSE,FALSE,-78.142441,38.896145,2,622,1.704109589,1.7606,1.6406,3.183569611,64.39038022,0.7624,31.72700791,0.605920167,18.15555556,6.73,0.491206328,8.248761064,0.342234549,4.699914429,13.73302152,-2.2,-29.4,1.3,47.9,36.84615385,19.15384615
714,SCBI,39,1088,QURU,58.2,FALSE,FALSE,-78.142441,38.896145,1,286,0.783561644,3.559146856,2.208605155,1.463679999,29.14056251,0.086394845,3.764481249,0.439623388,18.15555556,6.73,0.491206328,8.248761064,0.342234549,4.699914429,13.73302152,-2.2,-29.4,1.3,47.9,36.84615385,19.15384615
715,SCBI,40,1090,CARYA,20.7,FALSE,FALSE,-78.142799,38.896095,2,622,1.704109589,1.001,0.9841,3.945490066,79.76342848,1.2659,56.26222222,0.937544602,24.26666667,6.66,0.490111236,8.265273479,0.368063664,4.867249606,13.22393403,-1.6,-31.1,0.9,42.6,47.33333333,11
716,SCBI,40,1092,CARYA,20.7,FALSE,FALSE,-78.142799,38.896095,1,286,0.783561644,2.474836905,1.999212961,2.448143228,49.72888702,0.187787039,8.586513004,0.877709589,24.26666667,6.66,0.490111236,8.265273479,0.368063664,4.867249606,13.22393403,-1.6,-31.1,0.9,42.6,47.33333333,11
717,SCBI,41,1093,LITU,66.6,FALSE,FALSE,-78.142303,38.895416,2,622,1.704109589,0.8342,0.4454,3.819278939,82.07362683,1.5616,77.80767314,1.008677615,21.52222222,6.73,0.55396634,9.872967155,0.511802301,7.173613944,14.0163769,-2.2,-28.2,0.8,45.8,57.25,14.75
718,SCBI,41,1094,LITU,66.6,FALSE,FALSE,-78.142303,38.895416,1,286,0.783561644,1.178865445,0.6900078,3.689215678,75.78377568,1.7309922,71.49905825,1.809873368,21.52222222,6.73,0.55396634,9.872967155,0.511802301,7.173613944,14.0163769,-2.2,-28.2,0.8,45.8,57.25,14.75
719,SCBI,42,1096,QURU,88.6,FALSE,FALSE,-78.142113,38.89526,2,622,1.704109589,1.7887,1.3054,2.927942066,62.07683401,0.8816,40.31092821,0.568982199,16.87777778,5.75,0.458103321,7.99761238,0.45307579,7.768920113,17.14706518,-2.4,-29.2,0.7,47.3,67.57142857,35.57142857
720,SCBI,42,1098,QURU,88.6,FALSE,FALSE,-78.142113,38.89526,1,286,0.783561644,3.685658222,1.909485051,1.16747831,24.05616043,0.178514949,8.549566508,0.351186246,16.87777778,5.75,0.458103321,7.99761238,0.45307579,7.768920113,17.14706518,-2.4,-29.2,0.7,47.3,67.57142857,35.57142857
721,SCBI,43,1099,QURU,84.8,FALSE,FALSE,-78.142136,38.894981,1,286,0.783561644,2.919893543,1.787932769,2.351279419,44.60637956,0.255067231,12.48493543,0.753872727,21.75555556,6.53,0.496024596,9.631012004,0.409032142,5.787554533,14.14938811,-1.8,-29.6,0.8,48.7,60.875,31.125
722,SCBI,43,1101,QURU,84.8,FALSE,FALSE,-78.142136,38.894981,2,622,1.704109589,2.271,1.3895,2.490232604,52.30226732,0.7255,34.30260047,0.434412392,21.75555556,6.53,0.496024596,9.631012004,0.409032142,5.787554533,14.14938811,-1.8,-29.6,0.8,48.7,60.875,31.125
723,SCBI,44,1102,CARYA,25.3,FALSE,FALSE,-78.142242,38.894604,2,622,1.704109589,1.439,1.3653,3.197680162,68.96486387,0.8127,37.31404959,0.686605021,18.87777778,6.55,0.563057666,14.10668738,0.55940035,9.289269494,16.60576275,-0.6,-29.6,0.8,41.5,51.875,12.375
724,SCBI,44,1103,CARYA,25.3,FALSE,FALSE,-78.142242,38.894604,1,286,0.783561644,2.690584766,1.724546469,2.089678392,43.71471451,0.183453531,9.61496495,0.733493081,18.87777778,6.55,0.563057666,14.10668738,0.55940035,9.289269494,16.60576275,-0.6,-29.6,0.8,41.5,51.875,12.375
725,SCBI,45,1105,QURU,74.5,FALSE,FALSE,-78.142372,38.894474,1,286,0.783561644,3.293334629,2.042526979,1.646665371,33.3333071,0.225473021,9.941491217,0.517463709,20.31111111,6.17,0.545492281,11.66963519,0.503074141,8.397365745,16.69210372,-1.5,-29.9,0.7,48.1,68.71428571,35.57142857
726,SCBI,45,1106,QURU,74.5,FALSE,FALSE,-78.142372,38.894474,2,622,1.704109589,1.9308,0.5471,2.6842,58.16251354,1.6579,75.18820862,0.511338853,20.31111111,6.17,0.545492281,11.66963519,0.503074141,8.397365745,16.69210372,-1.5,-29.9,0.7,48.1,68.71428571,35.57142857
727,SCBI,46,1108,LITU,51.4,FALSE,FALSE,-78.142677,38.894096,1,286,0.783561644,2.465702355,2.20044416,2.205000904,47.20918418,0.12155584,5.234962968,0.815293804,13.78333333,6.42,0.569749089,12.81409513,0.561504043,8.203124577,14.60919948,-4,-28.7,0.8,45.5,56.875,14.75
728,SCBI,46,1109,LITU,51.4,FALSE,FALSE,-78.142677,38.894096,2,622,1.704109589,1.2518,0.82,3.436707719,73.30067315,1.214,59.68534907,0.774910159,13.78333333,6.42,0.569749089,12.81409513,0.561504043,8.203124577,14.60919948,-4,-28.7,0.8,45.5,56.875,14.75
729,SCBI,48,1111,LITU,64.4,FALSE,FALSE,-78.142403,38.893314,2,622,1.704109589,1.428,0.5167,3.070043478,68.25286356,1.7243,76.94332887,0.673294525,15.97222222,6.49,0.506376033,9.999885073,0.430955895,6.371482388,14.78453469,-3.5,-28.5,0.7,44.8,64,16.85714286
730,SCBI,48,1112,LITU,64.4,FALSE,FALSE,-78.142403,38.893314,1,286,0.783561644,2.498536135,1.016340918,2.073296163,45.34934854,1.206659082,54.28066046,0.771105956,15.97222222,6.49,0.506376033,9.999885073,0.430955895,6.371482388,14.78453469,-3.5,-28.5,0.7,44.8,64,16.85714286
731,SCBI,49,1114,CARYA,48.7,FALSE,FALSE,-78.140022,38.892796,1,286,0.783561644,2.194928916,1.923563166,2.586204539,54.09187097,0.128436834,6.25910495,0.993575921,16.22222222,5.37,0.576725891,10.92494067,0.771687131,12.39521536,16.06248811,-0.9,-29.6,0.7,42,60,14.14285714
732,SCBI,49,1116,CARYA,48.7,FALSE,FALSE,-78.140022,38.892796,2,622,1.704109589,1.54,0.788,3.297074954,68.16257729,1.462,64.97777778,0.671628034,16.22222222,5.37,0.576725891,10.92494067,0.771687131,12.39521536,16.06248811,-0.9,-29.6,0.7,42,60,14.14285714
733,SERC,1,1117,FAGR,71.4,FALSE,FALSE,-76.55624626,38.89922421,2,620,1.698630137,3.5356,0.6795,2.193877352,38.29105549,1.5615,69.67871486,0.284194474,23.68888889,4.58,0.419941977,5.320137746,0.302396157,5.379143025,17.78839742,-3.1,-29.7,0.7,47,67.14285714,36.42857143
734,SERC,1,1119,FAGR,71.4,FALSE,FALSE,-76.55624626,38.89922421,1,284,0.778082192,4.516863778,1.595552846,1.219338312,21.25689251,0.582447154,26.74229358,0.307139064,23.68888889,4.58,0.419941977,5.320137746,0.302396157,5.379143025,17.78839742,-3.1,-29.7,0.7,47,67.14285714,36.42857143
735,SERC,2,1121,LITU,110.6,FALSE,TRUE,-76.55678514,38.89871357,2,620,1.698630137,0.754284963,1.278148358,4.842779257,86.52356069,0.971851642,43.19340632,1.179907984,31.41111111,5.43,0.366515014,5.207475253,0.273016547,3.874259351,14.19056608,-4.6,-28.3,0.6,44.9,74.83333333,16
736,SERC,2,1122,LITU,110.6,FALSE,TRUE,-76.55678514,38.89871357,1,284,0.778082192,2.540183459,1.114854806,3.073944981,54.7537345,1.099145194,49.64522103,1.01923686,31.41111111,5.43,0.366515014,5.207475253,0.273016547,3.874259351,14.19056608,-4.6,-28.3,0.6,44.9,74.83333333,16
737,SERC,3,1123,FAGR,41.6,FALSE,FALSE,-76.55771719,38.8981355,1,284,0.778082192,4.281935735,1.389898691,1.729440104,28.76945561,0.797101309,36.44724779,0.43600595,31.47777778,5.45,0.379407832,4.001777305,0.224651572,3.323208772,14.79272432,-1.9,-29.7,0.9,46.8,52,28.33333333
738,SERC,3,1125,FAGR,41.6,FALSE,FALSE,-76.55771719,38.8981355,2,620,1.698630137,2.8852,NA,3.019967785,51.14110039,NA,NA,0.421653676,31.47777778,5.45,0.379407832,4.001777305,0.224651572,3.323208772,14.79272432,-1.9,-29.7,0.9,46.8,52,28.33333333
739,SERC,4,1127,ACRU,18.6,FALSE,FALSE,-76.55790267,38.89693804,1,284,0.778082192,2.786531897,1.235293346,2.49561096,47.2461845,0.951706654,43.51653654,0.821936411,32.42222222,5.97,0.363099361,5.215046124,0.250779173,3.664982063,14.61437971,-3.3,-30.4,0.6,46.5,77.5,19.08333333
740,SERC,4,1128,ACRU,18.6,FALSE,FALSE,-76.55790267,38.89693804,2,620,1.698630137,0.5713,0.2859,4.74395974,89.25170118,1.8651,86.70850767,1.313071424,32.42222222,5.97,0.363099361,5.215046124,0.250779173,3.664982063,14.61437971,-3.3,-30.4,0.6,46.5,77.5,19.08333333
741,SERC,5,1129,LITU,77.3,FALSE,FALSE,-76.55674621,38.89676579,1,284,0.778082192,2.336657899,1.272601919,3.420529601,59.41320481,0.851398081,40.08465543,1.158910233,26.93333333,5.39,0.428948541,5.225392837,0.336772731,4.836548547,14.36146131,-2.5,-29.5,0.8,47.6,59.5,12
742,SERC,5,1130,LITU,77.3,FALSE,FALSE,-76.55674621,38.89676579,2,620,1.698630137,0.0904,0.8223,5.462829167,98.37211832,1.5357,65.12722646,2.424242048,26.93333333,5.39,0.428948541,5.225392837,0.336772731,4.836548547,14.36146131,-2.5,-29.5,0.8,47.6,59.5,12
743,SERC,6,1134,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,1,284,0.778082192,2.440464147,1.069906553,3.069101071,55.70495946,0.964093447,47.3988912,1.04654428,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
744,SERC,6,1135,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,1,284,0.778082192,2.824692006,1.384135901,2.821177559,49.96887595,0.793864099,36.44922402,0.890040796,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
745,SERC,6,1136,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,2,620,1.698630137,1.749529545,0.161109315,4.061340021,69.89212156,2.052890685,92.72315652,0.706677269,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
746,SERC,6,1138,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,2,620,1.698630137,1.2561,0.8199,4.303682609,77.40739003,1.4031,63.11740891,0.875733506,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
747,SERC,6,1139,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,1,284,0.778082192,2.705666716,1.339899587,2.839768066,51.20911484,0.766100413,36.37703766,0.922301882,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
748,SERC,6,1140,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,1,284,0.778082192,2.430621286,1.639151673,3.086117844,55.94097838,0.385848327,19.05423838,1.053410628,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
749,SERC,6,1141,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,2,620,1.698630137,1.5755,1.5873,4.005804348,71.77183142,0.6087,27.71857923,0.74462933,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
750,SERC,6,1142,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,1,284,0.778082192,2.453501499,1.335450055,3.364541979,57.82944029,0.698549945,34.34365511,1.1097129,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
751,SERC,6,1143,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,2,620,1.698630137,1.7775,1.7237,3.818152174,68.23426573,0.5893,25.47773454,0.675121671,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
752,SERC,6,1145,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,2,620,1.698630137,1.7273,0.9898,3.904221739,69.32800618,1.1702,54.17592593,0.695748989,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
753,SERC,6,1146,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,2,620,1.698630137,1.1997,0.6327,4.618343478,79.37966596,1.3833,68.61607143,0.929509299,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
754,SERC,6,1147,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,1,284,0.778082192,7.070569385,2.098416145,-1.474917211,-26.35827184,0.277583855,11.6828222,-0.300676607,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
755,SERC,6,1148,ACRU,63.7,TRUE,TRUE,-76.55569478,38.896476,1,284,0.778082192,2.130208367,1.18527346,3.773922068,63.92003208,1.03772654,46.68135584,1.310185981,38.74444444,4.43,0.475780411,3.467688837,0.313027132,5.021386756,16.04137866,-0.9,-28.6,0.6,46.4,77.33333333,19.08333333
756,SERC,7,1150,FAGR,30.8,FALSE,FALSE,-76.55567094,38.8952141,2,620,1.698630137,-0.1363,1.027,5.872843909,102.3759951,1.457,58.65539452,NA,23.58888889,4.45,0.31200644,4.190986732,0.175710798,3.77658658,21.4931958,-3.5,-29.7,0.7,48.5,69.28571429,36.42857143
757,SERC,7,1151,FAGR,30.8,FALSE,FALSE,-76.55567094,38.8952141,1,284,0.778082192,4.988788175,1.85937199,0.875234488,14.92549634,0.43562801,18.98161264,0.207745148,23.58888889,4.45,0.31200644,4.190986732,0.175710798,3.77658658,21.4931958,-3.5,-29.7,0.7,48.5,69.28571429,36.42857143
758,SERC,8,1153,LITU,80.5,FALSE,TRUE,-76.55618099,38.89412723,1,284,0.778082192,3.162640921,1.263023708,2.352359079,42.65383642,0.959976292,43.18381881,0.714660026,34.93333333,5.48,0.396625773,6.538776452,0.338947849,5.317025061,15.68685292,-2.9,-28.9,0.6,47.7,79.5,16
759,SERC,8,1154,LITU,80.5,FALSE,TRUE,-76.55618099,38.89412723,2,620,1.698630137,2.510207169,0.9014201,3.164792831,55.76727456,0.9075799,50.17025431,0.48021359,34.93333333,5.48,0.396625773,6.538776452,0.338947849,5.317025061,15.68685292,-2.9,-28.9,0.6,47.7,79.5,16
760,SERC,9,1157,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,2,620,1.698630137,1.4652,1.24062643,3.837936531,72.37106774,0.82937357,40.06635602,0.757261198,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
761,SERC,9,1158,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,2,620,1.698630137,1.193698513,1.10118273,4.346781191,78.454961,1.15781727,51.25353122,0.90368384,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
762,SERC,9,1159,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,2,620,1.698630137,0.9247,1.4841261,4.460023247,82.827344,0.8828739,37.29927756,1.037219225,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
763,SERC,9,1160,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,2,620,1.698630137,2.1231,1.538136653,3.380294834,61.4219938,0.909863347,37.16762037,0.560738821,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
764,SERC,9,1161,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,2,620,1.698630137,1.1182,0.83305617,4.474198524,80.00500152,1.35394383,61.90872567,0.947638915,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
765,SERC,9,1162,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,2,620,1.698630137,0.7408,1.775186007,4.829347601,86.70053196,0.483813993,21.41717544,1.187690071,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
766,SERC,9,1163,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,1,284,0.778082192,2.857025246,1.978956448,2.624118665,47.87538345,0.433043552,17.95371279,0.837357376,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
767,SERC,9,1164,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,1,284,0.778082192,2.945461217,2.155194404,2.572767565,46.62306814,0.040805596,1.858178302,0.806844736,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
768,SERC,9,1166,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,1,284,0.778082192,3.077253577,1.666358886,2.233299928,42.05399542,0.493641114,22.85375529,0.701286536,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
769,SERC,9,1167,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,1,284,0.778082192,3.152194025,1.966312134,2.403119629,43.25803688,0.193687866,8.967030856,0.72827288,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
770,SERC,9,1168,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,1,284,0.778082192,3.128314176,0.812617914,2.367663684,43.0799349,1.059382086,56.5909234,0.72424517,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
771,SERC,9,1170,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,1,284,0.778082192,2.367025587,1.782155593,3.06961648,56.46162543,0.485844407,21.42171106,1.068688465,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
772,SERC,9,1171,ACRU,37,TRUE,TRUE,-76.55639034,38.89325803,1,284,0.778082192,2.988128901,NA,2.574601727,46.28305591,NA,NA,0.798683877,28.21111111,4.83,0.42876364,4.540871993,0.321092821,5.268647014,16.40848586,-3.6,-28.5,0.6,48,80,19.08333333
773,SERC,10,1174,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,2,620,1.698630137,3.498,1.550045096,2.746725738,43.98472973,0.717954904,31.65585996,0.34118425,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
774,SERC,10,1175,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,2,620,1.698630137,3.8291,1.922402059,2.530393671,39.78923169,0.246597941,11.36919968,0.29866359,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
775,SERC,10,1176,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,1,284,0.778082192,5.22686913,2.138492189,1.125873487,17.72263658,0.120507811,5.33456445,0.250711516,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
776,SERC,10,1178,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,2,620,1.698630137,3.7765,1.653873545,2.454723629,39.39392606,0.614126455,27.07788602,0.294811129,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
777,SERC,10,1180,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,1,284,0.778082192,5.327858092,2.378596221,0.957373975,15.23211816,0.105403779,4.243308334,0.212385618,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
778,SERC,10,1181,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,2,620,1.698630137,2.8777,NA,3.421034177,54.3130426,NA,NA,0.461170038,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
779,SERC,10,1182,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,2,620,1.698630137,3.8671,1.299690767,2.391127848,38.20774676,1.013309233,43.80930537,0.283400236,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
780,SERC,10,1184,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,2,620,1.698630137,4.696925413,1.347972853,1.662568257,26.14309163,0.920027147,40.56557084,0.178402955,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
781,SERC,10,1185,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,1,284,0.778082192,5.254645654,2.182077211,1.111599072,17.46082848,0.076922789,3.405169949,0.246628442,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
782,SERC,10,1186,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,1,284,0.778082192,4.839063758,2.209199001,1.520429913,23.90803407,0.103800999,4.487721522,0.351155061,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
783,SERC,10,1187,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,1,284,0.778082192,5.356515224,2.015978793,1.144750599,17.60811863,0.189021207,8.572390363,0.248923935,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
784,SERC,10,1191,FAGR,47.1,TRUE,TRUE,-76.5571512,38.8927417,1,284,0.778082192,4.265986351,2.255678182,1.971988333,31.61263764,0.156321818,6.481004078,0.488357327,21.95555556,4.71,0.38544981,4.945373556,0.282530133,4.651886994,16.46510036,-1.7,-30.2,0.8,47.8,59.75,31.875
785,SERC,11,1193,ACRU,59.7,FALSE,FALSE,-76.55690293,38.89219031,1,284,0.778082192,3.152830897,1.254222372,2.353041679,42.736944,1.184777628,48.5763685,0.716523939,38.87777778,4.94,0.449141497,6.044080437,0.287599561,4.363656584,15.17268163,-0.5,-28.9,0.6,48.1,80.16666667,19.08333333
786,SERC,11,1194,ACRU,59.7,FALSE,FALSE,-76.55690293,38.89219031,2,620,1.698630137,0.2929,0.7121,5.143388089,94.61213248,1.2499,63.70540265,1.719633046,38.87777778,4.94,0.449141497,6.044080437,0.287599561,4.363656584,15.17268163,-0.5,-28.9,0.6,48.1,80.16666667,19.08333333
787,SERC,12,1197,LITU,59.9,FALSE,FALSE,-76.55503637,38.89192096,1,284,0.778082192,2.82277745,2.001096314,2.647485708,48.39777597,0.329903686,14.15288228,0.850302732,35.75,5.44,0.36161259,5.819136797,0.25546047,4.007956619,15.68914606,-1.8,-28.6,0.7,47.1,67.28571429,13.71428571
788,SERC,13,1199,ACRU,75.8,FALSE,FALSE,-76.55480418,38.89125864,1,284,0.778082192,3.060743537,2.008262438,2.58958541,45.83070179,0.412737562,17.04822642,0.78790634,36.4,5.1,0.330056524,4.417607576,0.213888252,3.362062427,15.71878024,-1.6,-29.4,0.5,48.6,97.2,22.9
789,SERC,13,1200,ACRU,75.8,FALSE,FALSE,-76.55480418,38.89125864,2,620,1.698630137,0.6484,1.7025,4.978507895,88.47679734,0.4665,21.50760719,1.272088322,36.4,5.1,0.330056524,4.417607576,0.213888252,3.362062427,15.71878024,-1.6,-29.4,0.5,48.6,97.2,22.9
790,SERC,14,1202,FAGR,47.9,FALSE,FALSE,-76.55568351,38.88966973,1,284,0.778082192,4.541966102,2.058702856,1.075564386,19.14656963,0.038297144,1.826282477,0.273148742,31.95555556,5.67,0.406879812,5.920830938,0.249176462,4.605655796,18.48351068,-4.7,-30.9,0.6,47.6,79.33333333,42.5
