,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
126,0.43834442,8.766888,0.0,21.004242,0.8338775,0.0,2.77,2.77,0.0,20.363434,7.8368554,3.2984328,4.5384226,1.3005477
127,0.40431803,8.086361,0.0,19.415924,0.77811944,0.0,0.0,0.0,0.0,18.926483,7.73496,3.0025725,4.7323875,1.3008423
128,0.37660688,7.532138,0.0,19.36502,0.72604984,0.0,0.0,0.0,0.0,19.017029,7.55359,2.952087,4.601503,1.3015316
129,0.35745573,7.1491146,0.0,21.273895,0.6877062,0.0,0.0,0.0,0.0,22.061188,7.7706513,3.2933757,4.477276,1.30226
130,0.41490382,8.298077,0.0,22.135345,0.7697359,0.0,7.5295,7.5295,0.0,22.394989,8.489907,3.7735882,4.716319,1.3021976
131,0.39027247,7.8054495,0.0,21.605072,0.7418476,0.0,0.0,0.0,0.0,21.40207,7.3705544,3.5463443,3.8242102,1.3020432
132,0.42183757,8.436751,0.0,21.487976,0.76782405,0.0,9.036,9.036,0.0,21.098969,6.8894997,3.6072488,3.282251,1.3012123
133,0.3823298,7.646596,0.0,20.990906,0.7207867,0.0,0.0,0.0,0.0,20.337189,7.7854714,3.360804,4.4246674,1.3020217
134,0.35285452,7.0570908,0.0,20.774017,0.6669731,0.0,0.0,0.0,0.0,20.45523,7.756424,3.211259,4.545165,1.3026564
135,0.33317772,6.663554,0.0,21.557617,0.626518,0.0,0.0,0.0,0.0,20.980927,7.369337,3.2078452,4.161492,1.3028566
136,0.4737401,9.474802,0.0,21.507538,0.84043175,0.0,21.9095,21.9095,0.0,21.32254,8.202963,3.3969698,4.805993,1.3009074
137,0.41998816,8.399763,0.0,22.645844,0.79464716,0.0,0.0,0.0,0.0,23.049774,7.8843956,3.527874,4.3565216,1.3009418
138,0.380958,7.6191597,0.0,23.12918,0.7301242,0.0,0.0,0.0,0.0,23.740295,8.016682,3.7708888,4.245793,1.3011508
139,0.36173987,7.2347975,0.0,24.457672,0.6936564,0.0,0.0,0.0,0.0,25.097717,7.30676,3.6439447,3.662815,1.3028141
140,0.34380835,6.8761673,0.0,24.154816,0.6569359,0.0,0.0,0.0,0.0,24.87381,7.534734,3.5670447,3.967689,1.3038105
141,0.33103424,6.6206846,0.0,24.279785,0.62857264,0.0,0.5035,0.5035,0.0,24.897064,7.5129533,3.7194533,3.7935,1.3038249
142,0.3249137,6.4982743,0.0,23.508636,0.6132709,0.0,0.0,0.0,0.0,23.585175,7.9294367,3.5524385,4.376998,1.3037077
143,0.36433047,7.286609,0.0,23.22525,0.6774135,0.0,3.275,3.275,0.0,22.959198,8.457051,3.768134,4.688917,1.3026941
