,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
47,0.14900403,2.9800806,0.0,16.925842,0.76936233,2.4807181,3.7995996,3.7995996,0.0,17.675385,7.638103,3.963357,3.674746,1.949502
48,0.13719282,2.7438562,0.0,17.81491,0.7405242,2.4761171,0.10000001,0.10000001,0.0,18.0896,6.8560343,3.9660997,2.8899345,1.9492961
49,0.13241112,2.6482224,0.0,19.531342,0.72513413,2.4691136,0.6042,0.6042,0.0,21.283691,7.1954937,4.4021287,2.793365,1.9501994
50,0.13747066,2.749413,0.0,19.57663,0.7334993,2.4618576,2.8998003,2.8998003,0.0,19.556366,6.393729,4.219478,2.174251,1.9523766
51,0.13080513,2.6161027,0.0,17.758545,0.7142818,2.453671,0.5976,0.5976,0.0,16.913239,7.167974,3.8359976,3.3319764,1.9544868
52,0.13146828,2.6293657,0.0,17.688446,0.72488666,2.447846,0.19920002,0.19920002,0.0,17.256073,6.960513,3.7809227,3.1795905,1.9537836
53,0.122213975,2.4442792,0.0,17.657928,0.6916281,2.4417148,0.0,0.0,0.0,18.181091,7.5886316,3.9327514,3.6558802,1.9563248
54,0.11586219,2.3172438,0.0,18.758057,0.6672112,2.437903,0.10000001,0.10000001,0.0,19.492401,7.8704205,4.169334,3.7010865,1.9549327
55,0.113947704,2.278954,0.0,19.347534,0.65444577,2.4351149,1.5948,1.5948,0.0,20.430115,7.9161053,4.2433453,3.67276,1.9564278
56,0.119673654,2.3934731,0.0,19.275665,0.67347705,2.431458,1.0954001,1.0954001,0.0,19.722809,7.3474092,4.1039352,3.243474,1.9583492
57,0.12974618,2.5949237,0.0,19.128967,0.70919484,2.4260535,3.6848001,3.6848001,0.0,19.563782,6.717495,4.0562487,2.6612463,1.9577825
58,0.12949093,2.5898185,0.0,18.536346,0.707585,2.419169,0.19920002,0.19920002,0.0,18.298431,7.645868,4.0694757,3.5763922,1.959113
59,0.12670371,2.534074,0.0,17.73816,0.6946616,2.4150248,4.3304,4.3304,0.0,17.417908,7.3283367,3.9057279,3.4226089,1.9580328
60,0.13766092,2.7532184,0.0,18.175385,0.7400099,2.4113796,0.6,0.6,0.0,18.238983,8.334324,4.0318317,4.302492,1.9602982
61,0.13819985,2.763997,0.0,17.531647,0.7311183,2.4098573,6.9819994,6.9819994,0.0,17.269684,6.9756517,3.795094,3.1805577,1.961055
62,0.1552692,3.105384,0.0,16.847656,0.7637332,2.405013,6.9990005,6.9990005,0.0,17.2016,7.7901487,3.880904,3.9092448,1.9648743
63,0.14208443,2.8416886,0.0,17.152008,0.72534966,2.4028106,2.2924,2.2924,0.0,17.732147,8.130259,4.013752,4.1165066,1.968053
64,0.12879498,2.5758996,0.0,16.728088,0.6818851,2.401076,0.19940001,0.19940001,0.0,16.69342,7.858183,3.9105864,3.9475965,1.9662724
65,0.12010671,2.4021344,0.0,17.01944,0.6451332,2.3982046,0.39899996,0.39899996,0.0,16.688812,7.1259527,3.8558874,3.2700653,1.9683423
66,0.12674071,2.5348141,0.0,17.12265,0.69276,2.3942301,1.0004001,1.0004001,0.0,16.305176,8.45439,3.916296,4.5380936,1.9692731
67,0.12237771,2.447554,0.0,15.3479,0.6893335,2.394743,0.3022,0.3022,0.0,14.630432,8.340537,3.705481,4.635056,1.9726968
68,0.12559012,2.5118022,0.0,15.563965,0.6871184,2.3951807,2.5177999,2.5177999,0.0,15.856232,8.545349,3.8654523,4.679897,1.9718409
69,0.13651438,2.7302876,0.0,16.781342,0.6951291,2.3958879,9.7692,9.7692,0.0,17.546295,8.012655,4.0162606,3.9963946,1.9704626
70,0.12977031,2.5954065,0.0,18.339813,0.66533256,2.3941875,16.4148,16.4148,0.0,19.57077,7.3978615,4.1721506,3.2257109,1.9709423
71,0.12215797,2.4431593,0.0,19.086884,0.6380948,2.3919094,3.6255999,3.6255999,0.0,19.336151,8.517866,4.343483,4.174383,1.9724876
72,0.108767554,2.1753511,0.0,16.352112,0.5902525,2.3930564,0.0,0.0,0.0,15.417725,8.489751,3.8735323,4.6162186,1.9751368
