,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
59,0.64675653,3.0373368,9.076277,-1.9434204,0.22808473,0.0,2.4545999,2.4545999,0.0,-2.7618408,0.011600601,0.06668846,-0.055087864,0.9577172
60,0.63907886,4.2489424,7.824426,-1.9169312,0.33834743,0.0,1.9754,0.54359984,1.4318001,-3.5239258,0.010702424,0.0665842,-0.055881776,0.95766467
61,0.60042775,3.5097377,7.793416,-2.5881958,0.2366674,0.0,1.6,1.464753,0.13524702,-5.3390503,0.011851394,0.06351451,-0.051663116,0.9576123
62,0.5986998,3.4324355,7.832611,-1.7230835,0.2201424,0.0,0.69139993,0.43783137,0.2535686,-2.9316711,0.01382222,0.068008386,-0.054186165,0.9575598
63,0.60819614,3.8053532,7.6648088,-1.1831055,0.23326914,0.0,1.5711999,1.5711999,0.0,-1.9441528,0.012749091,0.071141586,-0.058392495,0.9575074
64,0.6060661,3.9180274,7.522422,-3.0062866,0.2826555,0.0,1.475,1.4149001,0.06009996,-3.2209778,0.012680739,0.067014836,-0.054334097,0.9574549
65,0.641403,3.1496885,8.875067,-3.4596863,0.20820805,0.0,0.101799995,0.101799995,0.0,-3.199524,0.013008872,0.0670272,-0.054018326,0.9574025
66,0.63680923,1.9344375,9.905202,-3.3033142,0.08736159,0.0,1.2212,1.2212,0.0,-2.678009,0.011618508,0.067501396,-0.055882886,0.95735013
67,0.6237227,1.9882313,9.615866,-2.4483643,0.122059725,0.0,2.024,1.6654047,0.3585952,-2.9569092,0.014370868,0.06899777,-0.054626904,0.9572977
68,0.60456264,2.1695116,9.098237,-1.4179077,0.09580465,0.0,0.0,0.0,0.0,-0.99783325,0.014027132,0.07115145,-0.057124317,0.9572452
69,0.56829715,3.6983066,7.0312233,-0.5856323,0.27477697,0.0,0.0,0.0,0.0,1.307251,0.011919745,0.07512798,-0.06320824,0.9571929
70,0.5728559,5.1717367,5.7636952,-0.0021972656,0.43325368,0.0,3.5032003,3.422895,0.08030529,3.1844788,0.015913557,0.079462215,-0.063548654,0.95714045
71,0.5864094,5.8593817,5.3816957,0.5157471,0.49495196,0.0,1.714,0.47180298,1.242197,2.404358,0.012207506,0.08119802,-0.06899051,0.957088
72,0.6602896,3.5448966,8.859041,-0.67126465,0.23263797,0.0,0.20040002,0.20040002,0.0,-2.2471619,0.015452409,0.07062651,-0.055174105,0.9570356
73,0.6740187,2.3146036,10.239012,-0.82263184,0.13730195,0.0,7.365,4.638991,2.726009,-0.43252563,0.013560705,0.07268861,-0.059127904,0.9569833
74,0.66438776,3.7321773,8.762465,-2.0796509,0.31364512,0.0,0.30040002,0.30040002,0.0,0.31582642,0.0138393305,0.07256763,-0.058728296,0.9569308
75,0.63681084,5.640872,6.5064306,-1.5336914,0.46375427,0.0,1.0178,0.5290096,0.4887904,-0.65145874,0.014820576,0.072486736,-0.05766616,0.9568784
76,0.5894541,5.4164677,5.843688,-2.0984192,0.43370444,0.0,0.0,0.0,0.0,-1.4942932,0.013767343,0.06990608,-0.056138735,0.9568261
77,0.5708619,5.157909,5.7398043,-1.1940002,0.4101715,0.0,0.39279997,0.39279997,0.0,-0.5257263,0.013906194,0.07355725,-0.059651054,0.95677364
78,0.55320036,5.158677,5.4151883,-1.2296448,0.4005127,0.0,1.9332,1.9332,0.0,-1.0860901,0.012251982,0.071299076,-0.059047095,0.95672125
79,0.5054847,6.0630026,3.7108166,0.046936035,0.485861,0.0,1.2124001,1.1083484,0.10405168,0.8589783,0.014478299,0.07564975,-0.061171453,0.95666885
80,0.48888826,7.2096243,2.3549852,0.96347046,0.62640554,0.0,0.2946,0.15117155,0.14342847,3.5050964,0.015660848,0.0806372,-0.06497635,0.95661646
81,0.54021007,7.8798957,2.6815886,0.98599243,0.6924618,0.0,1.8025999,0.9860095,0.8165905,2.8129578,0.013081385,0.08152343,-0.06844205,0.95656407
82,0.56291217,7.5731764,3.379207,1.2886658,0.65382904,0.0,1.6029999,1.1312275,0.4717725,1.4492188,0.015138455,0.0810816,-0.065943144,0.95651174
83,0.5737936,9.084219,2.1931458,1.1873169,0.74947184,0.0,3.6362002,2.1213174,1.5148828,1.7753601,0.012502519,0.078388736,-0.065886214,0.9564593
84,0.5723363,9.2794695,1.9873749,2.7019958,0.7820853,0.0,5.9866,4.232733,1.7538669,2.6310425,0.015829064,0.08369416,-0.067865096,0.95640695
85,0.5463187,8.42895,2.2901373,2.3414612,0.7019633,0.0,2.749,2.749,0.0,2.1696472,0.014475234,0.081403054,-0.06692782,0.9563546
86,0.5573323,7.347252,3.4840438,2.127472,0.59677505,0.0,0.09819999,0.09819999,0.0,2.4353638,0.01417431,0.081922345,-0.06774803,0.9563021
87,0.5792008,7.6737394,3.5857232,1.4180603,0.6506143,0.0,5.4978,4.51958,0.97822,1.3491211,0.012671189,0.078257516,-0.06558633,0.9562801
88,0.58568275,8.825199,2.648713,1.0682068,0.73529303,0.0,0.6952,0.66666806,0.02853195,2.0647583,0.017821094,0.07860561,-0.06078451,0.9562044
89,0.5952909,9.550314,2.1599965,2.033722,0.8040967,0.0,5.5668,5.18246,0.38434008,2.7479858,0.012208564,0.08127542,-0.06906685,0.9561451
90,0.556937,11.042585,0.08817311,3.1132507,0.9279229,0.0,5.1892,4.4535646,0.7356353,3.8298035,0.013635481,0.08374678,-0.070111305,0.9560929
91,0.5690469,11.203675,0.16255012,3.9708252,0.9311654,0.0,7.5724,7.5438437,0.02855656,3.5987244,0.017715063,0.085351944,-0.06763688,0.9560405
92,0.6496979,7.6692877,4.8827224,0.7140198,0.6327984,0.0,0.19999999,0.09819999,0.101799995,0.09335327,0.016434638,0.07416159,-0.05772695,0.95599544
93,0.59252596,9.181313,2.4476619,1.9064026,0.7527349,0.0,2.4586,2.334312,0.12428809,2.0195312,0.016969658,0.07835694,-0.06138728,0.9559681
